0.531512975692749,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
1.1782407760620117,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
1.825624942779541,"3.20,1.17,0.64,0.64,3.88,0.64,5.11,0.64,0.64
"
2.4725558757781982,"0.69,0.17,0.64,0.64,1.01,0.64,3.38,0.64,0.64
"
3.119734764099121,"1.37,0.34,0.64,0.64,1.09,0.64,4.59,0.64,0.64
"
3.7664239406585693,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
4.413690805435181,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
5.06057596206665,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
5.70782995223999,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
6.355634927749634,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
7.002793788909912,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
7.649840831756592,"0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
"
